"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Data.Type.nofi","P.Data.Type.Elevation.m.nofi","P.Data.Type.Elevation.m2.nofi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper"
"GOOB",30,20,42,"No","Global_unavg",0.127224408694626,-3.16782529889963,-23.4804471224958,-13.9939809024679,-0.0155098433206721,-34.9705134724269,-17.5352937423774,1.44467805142756e-21,0.0348111286034371,0.134574817499322,0.978965748662463,0.0796825595695444,0.220040528712773,-3.96411079815193,-50.3720948368243,-35.1900757867928,-1.29916517240515,-78.0654052219405,-46.6891110735174,-2.61056188883198,-5.18229262701894,2.09111481621862,1.10344395843264,3.1276794408083,10.6766708099414
"GYDR",30,17,21,"No","Global_unavg",0.0663150700056788,-3.55417796748611,-33.4456067824975,-16.9874285630087,0.355291248393303,9.84417125254784,-5.25724305523515,7.39741753782586e-15,0.0321110733231926,0.142856897184447,0.538463149507175,0.612706144625061,0.736711827250131,-4.73051110936122,-73.2376186152474,-44.2456104311016,-0.75921962976848,-27.1151431444561,-36.0509577058882,-2.8405355638689,-9.51162319210847,2.23705810441462,1.6674787217276,54.0400037024182,27.36152115686
"HIAL",30,12,9,"No","Global_unavg",0.0667638283895063,-3.85323169541749,-30.8317948686698,-14.1743277115212,-0.26231132819227,2.43333677781527,12.2971207303223,2.91832523148659e-14,0.0743048111169361,0.271397585719538,0.721936774521738,0.921155548260647,0.484865128110483,-5.21805482345398,-76.9938888712921,-45.3713888765413,-1.97157953698974,-54.9001134118066,-24.0536878722832,-3.07729289126618,-5.1457414303725,6.77561654092561,1.33255737150697,55.5547141540933,49.2570376483831
"HODI",30,17,8,"No","Global_unavg",0.164296491236476,-4.56640148180642,-70.6625793752976,-23.68373441575,-2.09006009467262,-35.4509468437219,NA,2.21250965359507e-06,0.0274770330349279,0.14146666848968,0.101715947983275,0.26053320156357,NA,-7.12165936664842,-153.62254813696,-62.75185039243,-4.99739074063447,NA,NA,-3.22673696039507,-25.791170901937,1.32144148355123,0.087795857868018,NA,NA
"LIBO",30,48,64,"No","Global_unavg",0.212708858885883,-3.55549734297584,-77.3084623823596,-42.8461554178469,-0.202035542410099,-22.0971081986124,-4.29647270960375,4.1396372068631e-09,0.000146997264742197,0.000667693640452523,0.824449596282519,0.471597647556343,0.809935600677751,-4.96857615585848,-124.191320828406,-70.876135488457,-2.06308027526844,-84.4522191493992,-39.723563053776,-2.57647208940294,-43.9146812210047,-21.2265004317453,1.61652685959218,38.911252817445,31.4864887163127
"MANE",30,61,55,"No","Global_unavg",0.260482479411916,-4.70145210192833,-128.795821832299,-53.0814531921214,-0.0582493517589971,3.15992291739897,3.83850015469185,1.22778640011471e-06,5.95534698801458e-05,0.000680159463073825,0.96700588022384,0.945864713387668,0.86406051158045,-6.926722053016,-201.541270727061,-87.5909654079876,-2.94063586815015,-91.5082470282982,-41.1919630081443,-3.11711696903229,-75.5775680298122,-26.1078537578246,2.74663579846218,95.5557484762647,48.2560266224303
"MEFE",30,26,11,"No","Global_unavg",0.0484273745118915,-2.61930086176513,7.07833882444435,-4.88207782983456,-1.22591926627989,6.6995250645631,-19.615952910091,3.7931941086322e-35,0.236783370154327,0.413525968020683,0.0125820177307302,0.62441621223867,0.176867571576553,-3.06499471676916,-4.48440320103407,-17.4923599106836,-2.37268745407825,-19.2728117466565,-52.2006777400607,-2.22930958001118,19.4307710239128,6.11394872164857,-0.366154763427782,36.5997605619622,6.07559767742369
"OPHO",30,29,16,"No","Global_unavg",0.130455539270501,-3.14102964885333,-39.2098281640497,-3.40140684445928,-0.86331744931097,-3.35301372080303,-33.3584373476257,3.12491690807171e-15,0.00329156906496508,0.67876460698695,0.249523642528642,0.891137791564115,0.0734539557297525,-4.15794841138433,-73.375675021928,-22.16073248076,-2.6178246134779,-59.3104332684719,-75.5816438545942,-2.50975458785899,-18.9130661647782,10.7876199099176,0.541230253183615,43.3195179502114,-0.364771284781071
"POMU",30,20,11,"No","Global_unavg",0.19067213514016,-3.89135385448653,-44.5705289575572,5.08944378371146,-0.59328155143284,-1.53939683161035,-6.21205081021571,2.43467944057998e-10,0.0238389559346633,0.622886204679096,0.571846136954465,0.964105673191474,0.724873661557805,-5.74074289468669,-103.837120975442,-21.060222417104,-3.5236936854681,-95.5794486551525,-48.4762298330569,-3.01702419262235,-18.6239080488922,22.0789026405535,1.59486946235915,68.7707355359477,27.9065813625002
"PTAQ",30,47,21,"No","Global_unavg",0.108659217426923,-2.45716409021585,-35.9191549184041,-16.9279011203805,-0.649617706055214,11.2352936911924,10.3408690367584,3.72999480484205e-18,0.000224449242316181,0.0190139007172207,0.126290046783615,0.432777504595591,0.3429749781073,-3.10819197972892,-58.3203149991759,-32.6521879272028,-1.54482079286765,-19.2197660630844,-12.005735087099,-1.97570528261265,-19.5832666518693,-4.11772574733541,0.194194881933574,39.6101546182106,31.6256170246528
"RULA",30,18,13,"No","Global_unavg",0.195930023656666,-5.77909051046124,88.5360104421253,-70.4027791484836,0.224290317667641,-14.6818661409062,10.9680161113019,1.25902990429152e-05,0.00763644881850874,0.00459740263592734,0.903463861309413,0.752910129850585,0.755531554223306,-9.09776397128848,38.2353232251704,-130.003333622128,-3.75673859833007,-111.217598062531,-63.0047114710118,-3.82853667108074,170.119064213929,-31.3064161738766,4.10060019313237,84.5685614116957,82.8979068339923
"RUPA",30,33,22,"No","Global_unavg",0.115565260735198,-3.53037638591147,-54.8894061731184,-43.7824649401872,0.236205540786091,21.132166139789,24.1210898669813,7.17982168409552e-11,0.00183987006324808,0.00120942289175332,0.727635297238162,0.346451593330064,0.160988313998358,-4.8183822912876,-96.1421840110265,-74.2809593658563,-1.09989845328058,-23.5231287485522,-9.43469225470086,-2.66273495394352,-26.2974544476976,-20.8539180422183,1.6921438200351,68.4129084459764,59.7289626753268
"RUPE",30,23,25,"No","Global_unavg",0.0480277058325268,-2.98859166805855,13.893124547627,-20.400871347936,0.19418384471343,-14.6391717887045,1.28135204590272,1.38019848370906e-25,0.0886753941671719,0.0165593861063493,0.608015077515542,0.183763033801098,0.913197962581303,-3.63103650461861,-1.37361936491858,-39.037421617672,-0.544424521092475,-37.3605126601475,-21.970560743206,-2.48841611500092,31.4358703046838,-5.33159834938385,0.972296903200569,6.40353862961528,24.8348089466924
"RUSP",30,15,22,"No","Global_unavg",0.0658009958820246,-3.54010348071509,-26.532008038821,-0.747658063189492,0.489284180168679,3.2118006048421,-12.2675575644552,1.60521169732358e-19,0.0354287545598358,0.933872893154151,0.328694608362227,0.844591932109092,0.329000646757217,-4.53670030040947,-59.8624071955942,-21.5922655055996,-0.489225473571654,-28.7671407746398,-37.3709967591999,-2.89729247266359,-7.12486818857022,14.8721406988397,1.61057627510759,40.6336422885959,13.4502141519097
"SOSI",30,48,22,"No","Global_unavg",0.144533146815315,-2.49045680025502,33.8142967091658,-22.5688263224731,-1.0588129300722,6.51176408646831,1.407268946203,5.00895003358695e-20,1.50708564831137e-05,0.000566505263996901,0.0515287168654347,0.67374146834735,0.904663898518772,-3.09657311806447,20.0104710445351,-36.5144709777751,-2.30808911014266,-21.4082982418942,-23.540307545338,-2.01599941864101,50.9963711165632,-10.6760925177836,-0.083265475569648,41.3588838994912,23.41482799224
"SPBE",30,17,27,"No","Global_unavg",0.101114556065477,-3.82582689637658,-44.5788398800757,-20.0656467134981,0.621616522701477,4.13544269403279,2.59059873322262,1.28155089484985e-10,0.0287552359517215,0.1344196845361,0.394144211298033,0.868757692978473,0.876597345095616,-5.40928554637063,-97.7339938693998,-52.2712430050357,-0.763890432606347,-43.2262318876251,-29.0319363572884,-2.94928584760934,-14.8127964299339,1.54719542738638,2.34562461646494,62.2941592191699,38.9671281367128
"TITR",30,34,36,"No","Global_unavg",0.0488327536060337,-2.55256162708482,-22.692156541416,-11.2563753056335,0.151604706735408,4.56203940265906,1.86863753975814,1.63108081326088e-25,0.00529653686969963,0.100708058699641,0.641551938016447,0.670527187294313,0.840003148323873,-3.10327218149981,-41.3468618369505,-26.1779388574002,-0.484725895275607,-16.408608535385,-16.2628093443705,-2.12289344102527,-8.72597847784936,0.98537194271313,0.821145296806574,26.8380082384341,20.5168025198966
"VASI",30,24,23,"No","Global_unavg",0.164764435627665,-4.13367810959918,61.2896593121383,-18.2828965016567,0.567126748929711,-17.9459693529622,3.29584757399446,2.74791458969393e-08,0.00287387742589916,0.102409465691721,0.523972525737054,0.469145220490788,0.819223272115901,-6.06458511104129,30.4738766212569,-44.4157398602673,-1.09817293381341,-74.7987464235864,-24.5718303732994,-3.03756920225061,113.346685566195,0.438360271622578,2.65646637011182,28.5673807763854,33.7992179943398
"ACCI",31,72,58,"No","Global_unavg",0.250295138655485,-3.54029202724613,-97.8873186592493,-39.1491958453314,-0.0819677903145647,8.66145472676933,9.30196687166399,6.89497247149081e-08,1.05712621210272e-05,0.000743142157977054,0.9323036398485,0.790148796487935,0.576389949257288,-5.04097176148277,-148.037027097743,-64.4321295638608,-2.08673755075519,-58.3849581004181,-24.1911178729427,-2.45836191084318,-60.8024042844811,-18.7909383670431,1.82115403793709,72.6776307622255,42.0901951845205
"ACGL",31,15,14,"No","Global_unavg",0.0768148500074651,-3.37493075257109,-19.468101672197,-8.76330785648452,-1.50198334896693,-54.5076198652141,-32.4358357287114,2.77845565252441e-23,0.0804888335463609,0.356152761680788,0.197605752967968,0.158687224393814,0.187409644792411,-4.18990035535014,-46.937689551226,-30.4708391225633,-4.56453266764372,-153.710382020163,-91.2264173986883,-2.79897117024065,-1.08566131058403,7.58777688531236,0.25182766673964,4.65178154395785,8.75938622707032
"AMAL",31,42,46,"No","Global_unavg",0.121696953095717,-2.77167621169967,-43.3033747393674,-19.922214777727,0.136931904656325,0.445514697903262,3.97267267022874,8.58065006346216e-15,0.000443239201346678,0.0187314545355385,0.77950570993339,0.978959501392811,0.729336408982784,-3.61699851734171,-72.2301574626597,-38.6930778667558,-0.849840975158252,-33.5475180394112,-18.6351394019092,-2.18447369809677,-23.1725915631651,-5.15343816663832,1.1507502584876,35.2466270300287,27.1919933958204
"ATFI",31,24,29,"No","Global_unavg",0.0792178860150653,-3.03412486684238,-27.6814799431102,-5.12427771703637,0.0941386383926671,-5.18862082466994,-9.11170789973425,1.40536886574652e-21,0.00872003431819741,0.509531878986445,0.838963592388893,0.739975551755817,0.429593963743968,-3.79883549862032,-53.6492914606799,-22.5142030932057,-0.874691380101822,-37.9012213609371,-32.5791487392026,-2.49889022622621,-10.6875815427837,8.52164195872909,1.03909634392352,26.8622041392565,13.7175780904728
"CHUM",31,61,52,"No","Global_unavg",0.157295327766202,-2.35952998268708,-44.2190874957776,-26.3488143190662,-0.947572346872515,-28.6902177908968,-11.9529931690351,4.24815702726415e-15,1.9613443860191e-05,0.000575218803118958,0.127436934484044,0.175756054208401,0.383141288862625,-3.04085155619426,-67.5354904467189,-42.8943323962595,-2.3177856464734,-74.8084662513849,-40.599379077542,-1.84616668578281,-26.573050721363,-12.7236188799877,0.178158472140834,9.9243200926413,13.8573278269158
"CLUN",31,44,54,"No","Global_unavg",0.151777006179728,-2.9198308877392,-39.5768506205205,-43.1686405767364,0.0601428988160619,-12.5607699597318,-0.46431227752377,1.00000534319633e-14,0.000837074717631037,5.81826474226729e-05,0.912403561785245,0.47503267598611,0.975186598884171,-3.78142570374883,-66.2892097178259,-66.6968978078815,-1.04710501853122,-48.2344822779406,-29.9779670838454,-2.28427529489375,-19.3678488772137,-24.3851340601052,1.15498038938001,22.2709907600568,29.3831006410397
"COCA",31,20,24,"No","Global_unavg",0.10387340615776,-3.52425648585644,-39.9137398530301,-13.6879478862336,-0.171637347174291,-13.1615853682828,-16.0285445085013,4.71101826623187e-13,0.0169700547324902,0.210687192451275,0.823454503924311,0.615554365858961,0.356201830339772,-4.79550289386182,-83.0045533892198,-39.422408759552,-1.86056040702621,-69.7110470904777,-52.5421055836949,-2.77893011367756,-14.908344860669,4.44889683836395,1.40102230377507,40.3670303681409,18.1022879288425
"GAOV",31,11,8,"No","Global_unavg",0.0982129659044079,-4.22851865780572,-8.02421505148682,-43.3254747128731,-0.450429998443659,-7.0967719370192,-3.79967407944129,2.48595810500733e-12,0.601881189765354,0.0230402069457001,0.64771039065379,0.778699420589069,0.901541486208376,-5.75501038895732,-43.6535047789831,-88.9457174565881,-2.74254022003951,-63.4966384949067,-71.5607166706085,-3.29343437814557,20.4423614547977,-12.6683581281027,1.48418049319191,41.8450750585112,55.8119890214802
"GASH",31,21,22,"No","Global_unavg",0.192583615568961,-4.72381612508722,-75.1274070227432,-7.56669524933532,0.635313645741355,12.2829995270127,-7.95449472325561,0.000259587241850684,0.0712097844613404,0.667785112450242,0.678325489015199,0.805706457475328,0.723697081636232,-8.52587210874351,-194.046673874428,-53.486111783042,-2.20519306537853,-80.6054835805137,-51.3146232254699,-3.1915340897738,-26.5150139359206,17.3921143684683,4.64681034149887,138.804688851921,43.3001960045477
"GOOB",31,20,41,"No","Global_unavg",0.110764645212993,-3.16782529889963,-23.4804471224958,-13.9939809024679,0.310114072745169,-21.9499596408636,-8.89924796155159,1.44467805142734e-21,0.0348111286034372,0.13457481749932,0.538825656878617,0.201240321365626,0.49358217157333,-3.96411079815189,-50.3720948368229,-35.1900757867919,-0.750013709677319,-57.8582987142454,-34.69698863449,-2.610561888832,-5.18229262701964,2.09111481621808,1.32188606195595,12.4852867354783,17.4691164557882
"GYDR",31,17,25,"No","Global_unavg",0.07342001978222,-3.55417796748611,-33.4456067824976,-16.9874285630087,0.504650239048371,7.5498173569177,-5.89250944114892,7.39741753782711e-15,0.032111073323193,0.142856897184448,0.374648525144145,0.694118386416542,0.698837195730911,-4.73051110936121,-73.2376186152473,-44.2456104311014,-0.576439202434284,-28.4704863189253,-35.4641065007483,-2.84053556386891,-9.51162319210844,2.23705810441453,1.80693030811978,51.4728062310347,26.2120551372433
"HIAL",31,12,9,"No","Global_unavg",0.0650463090308766,-3.85323169541748,-30.8317948686699,-14.1743277115212,-0.310080831940415,-0.602175831892963,7.22897208881466,2.91832523148709e-14,0.0743048111169366,0.27139758571954,0.688037379542583,0.981637272400223,0.697413663935764,-5.21805482345397,-76.9938888712918,-45.3713888765411,-2.17118699976785,-63.4144694036493,-32.4861436213691,-3.07729289126618,-5.14574143037261,6.77561654092552,1.31353427699382,53.9681815881643,45.2622490769371
"HODI",31,17,7,"No","Global_unavg",0.169934030804275,-4.37610069092447,-63.8675999247468,-19.7782925124687,-2.56048303236868,-43.1531232968866,NA,7.24408607174586e-07,0.0304970682462314,0.192518124816871,0.0716348338026321,0.201206620942079,NA,-6.75708532468935,-141.559147935049,-56.8054996835316,-5.81919170914633,NA,NA,-3.1561607568322,-22.9982218778869,3.8065621669291,-0.205450270204547,NA,NA
"LIBO",31,48,61,"No","Global_unavg",0.205195572363894,-3.55549734297584,-77.3084623823597,-42.846155417847,-0.0802088999746597,-15.5406467468358,0.372336412818383,4.13963720686543e-09,0.000146997264742229,0.0006676936404526,0.92843569585393,0.606093882928475,0.983082190599753,-4.96857615585847,-124.191320828405,-70.8761354884571,-1.90344122919937,-76.7265849445976,-34.3582989839498,-2.57647208940294,-43.9146812210048,-21.2265004317453,1.7109735016279,44.5719971573539,35.6702036962179
"MANE",31,61,56,"No","Global_unavg",0.257404450531587,-4.70145147956858,-128.795801834289,-53.0814446979557,0.170006343627547,9.73319214530701,5.08992623618916,1.21566554084262e-06,5.9166351115297e-05,0.000677564493555832,0.899901037020398,0.82791354607569,0.815831386833917,-6.92672391634571,-201.541387059009,-87.5908948457585,-2.55864957395089,-80.2468689308055,-38.4836001529802,-3.11711027812719,-75.5773413844654,-26.1079565997423,2.90111321579634,99.7695199954984,48.7039638313058
"MEFE",31,26,14,"No","Global_unavg",0.0592195042352757,-2.61930086176513,7.07833882444432,-4.88207782983457,-1.37504930833744,13.7924705835178,-34.1452856807895,3.79319410863052e-35,0.236783370154326,0.41352596802068,0.0178137186279413,0.351751632086524,0.0379645347507503,-3.06499471676918,-4.48440320103472,-17.4923599106842,-2.76249041770898,-13.4533072529091,-71.491188821868,-2.22930958001116,19.4307710239135,6.11394872164911,-0.398142874255072,46.8079316950223,-5.56891728984175
"OPHO",31,29,15,"No","Global_unavg",0.137072131296294,-3.14102964885331,-39.2098281640496,-3.40140684445932,-1.15575268416376,-10.7229234483324,-39.2676915510003,3.1249169080714e-15,0.00329156906496505,0.678764606986948,0.177900481376253,0.698997808810971,0.0613808625097355,-4.15794841138433,-73.3756750219282,-22.1607324807601,-3.22822569326271,-76.0237372562748,-87.7712606759782,-2.50975458785898,-18.9130661647782,10.7876199099177,0.368319860646571,39.6082681780015,-3.14037594179429
"POMU",31,20,12,"No","Global_unavg",0.188299438586849,-3.89135385448654,-44.5705289575575,5.08944378371139,-0.601150112563957,-5.84685558165935,-9.01154765643321,2.43467944058064e-10,0.0238389559346636,0.622886204679103,0.583382199951131,0.870640339344122,0.620581396028085,-5.7407428946867,-103.837120975442,-21.0602224171041,-3.6515006381742,-103.797713363641,-52.7434068700261,-3.01702419262235,-18.6239080488921,22.0789026405535,1.62142494618281,65.9011161936337,25.6410685382497
"PTAQ",31,47,19,"No","Global_unavg",0.110024289625291,-2.45716409021585,-35.9191549184041,-16.9279011203805,-0.718402054217978,14.3413364549144,4.46469038608902,3.72999480484176e-18,0.000224449242316186,0.0190139007172206,0.0943961303719262,0.322974945348123,0.702367734346444,-3.10819197972892,-58.3203149991759,-32.6521879272027,-1.62410929302319,-16.3426700266328,-19.9176279852389,-1.97570528261265,-19.5832666518693,-4.11772574733547,0.131912239553218,43.0757549065604,26.8698238677647
